split,label,location,source_wav_relpath,clip_wav_relpath
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_10896513_144.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11079095_145.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11084095_146.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11089095_147.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11145812_148.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11150812_149.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11155812_150.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11192516_151.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11197516_152.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11476163_153.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11630709_154.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11645709_155.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11665709_156.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11670709_157.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11675709_158.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11695709_159.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11715709_160.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11720709_161.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11730709_162.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11745709_163.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11760709_164.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11770709_165.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11785709_166.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11810709_167.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11835709_168.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11903303_169.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11908303_170.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11933303_171.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11943303_172.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11948303_173.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11983303_174.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_11993303_175.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12008303_176.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12018303_177.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12028303_178.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12076847_179.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12153237_180.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12203301_181.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12223301_182.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12228301_183.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1224494_8.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12291594_184.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12306594_185.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12311594_186.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12321594_187.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12336594_188.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12356594_189.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12376594_190.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12407757_191.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12412757_192.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12464675_193.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12474675_194.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12479675_195.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12515116_196.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12550116_197.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12587528_198.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12592528_199.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12602528_200.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12663368_201.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12678368_202.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12683368_203.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12698368_204.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12713368_205.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12718368_206.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12743368_207.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12748368_208.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1276557_9.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12805054_209.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12835054_210.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12840054_211.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12855054_212.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1291557_10.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12916371_213.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12921371_214.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12931371_215.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12936371_216.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12961371_217.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12971371_218.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12981371_219.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12991371_220.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_12996371_221.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1301557_11.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13021371_222.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13062048_223.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13092048_224.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13097048_225.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13102048_226.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13122048_227.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13157048_228.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13172048_229.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13177048_230.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13216575_231.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13254994_232.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13264994_233.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13312872_234.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13317872_235.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13367872_236.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13372872_237.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13377872_238.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13382872_239.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13397872_240.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13402872_241.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13417872_242.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13422872_243.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13437872_244.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13442872_245.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13462872_246.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13467872_247.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13477872_248.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13482872_249.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13527590_250.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1354888_12.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13586728_251.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13596728_252.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13611728_253.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13626728_254.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13636728_255.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13641728_256.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13651728_257.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1369888_13.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13713556_258.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13718556_259.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1379888_14.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13824925_260.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13829925_261.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13865721_262.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_13870721_263.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1389888_15.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1394888_16.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14001201_264.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14006201_265.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14011201_266.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14016201_267.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14021201_268.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14026201_269.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14072735_270.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14107635_271.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14234752_272.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14239752_273.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14244752_274.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1424888_17.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14249752_275.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14264752_276.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14279752_277.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14334119_278.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_1434888_18.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14349119_279.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14359119_280.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14364119_281.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14369119_282.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14384119_283.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14389119_284.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14399119_285.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14409119_286.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14414119_287.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14424119_288.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14429119_289.wav
test,neg,dzanga,Rumble/Testing/Dzanga/Sounds/dz_20120201_000000.wav,neg/holdout_test/dz_20120201_000000_neg_14517511_290.wav
